X,Y,Z
778.7771,104.6614,1003.4619
779.7580,104.6790,1003.4687
780.7389,104.6998,1003.4761
781.7197,104.7236,1003.4842
782.7006,104.7505,1003.4929
783.6815,104.7804,1003.5021
784.6624,104.8133,1003.5120
785.6433,104.8492,1003.5225
786.6242,104.8880,1003.5335
787.6051,104.9296,1003.5452
788.5860,104.9741,1003.5574
789.5669,105.0214,1003.5702
790.5478,105.0715,1003.5835
791.5287,105.1242,1003.5974
792.5096,105.1796,1003.6118
793.4904,105.2375,1003.6267
794.4713,105.2980,1003.6422
795.4522,105.3610,1003.6581
796.4331,105.4263,1003.6746
797.4140,105.4940,1003.6914
798.3949,105.5639,1003.7088
799.3758,105.6360,1003.7266
800.3567,105.7103,1003.7448
801.3376,105.7865,1003.7634
802.3185,105.8648,1003.7825
803.2994,105.9449,1003.8019
804.2803,106.0268,1003.8216
805.2611,106.1105,1003.8418
806.2420,106.1957,1003.8622
807.2229,106.2825,1003.8830
808.2038,106.3708,1003.9040
809.1847,106.4604,1003.9253
810.1656,106.5513,1003.9469
811.1465,106.6434,1003.9687
812.1274,106.7365,1003.9908
813.1083,106.8307,1004.0130
814.0892,106.9257,1004.0354
815.0701,107.0215,1004.0580
816.0510,107.1180,1004.0807
817.0318,107.2151,1004.1036
818.0127,107.3128,1004.1265
818.9936,107.4108,1004.1495
819.9745,107.5091,1004.1726
820.9554,107.6076,1004.1957
821.9363,107.7062,1004.2188
822.9172,107.8048,1004.2420
823.8981,107.9032,1004.2651
824.8790,108.0015,1004.2882
825.8599,108.0995,1004.3112
826.8408,108.1970,1004.3341
827.8217,108.2941,1004.3569
828.8025,108.3905,1004.3796
829.7834,108.4862,1004.4022
830.7643,108.5812,1004.4246
831.7452,108.6752,1004.4468
832.7261,108.7682,1004.4688
833.7070,108.8601,1004.4906
834.6879,108.9509,1004.5121
835.6688,109.0403,1004.5334
836.6497,109.1284,1004.5544
837.6306,109.2150,1004.5751
838.6115,109.3001,1004.5955
839.5924,109.3835,1004.6156
840.5732,109.4652,1004.6353
841.5541,109.5451,1004.6547
842.5350,109.6231,1004.6737
843.5159,109.6991,1004.6923
844.4968,109.7731,1004.7104
845.4777,109.8450,1004.7282
846.4586,109.9146,1004.7455
847.4395,109.9820,1004.7623
848.4204,110.0470,1004.7787
849.4013,110.1097,1004.7945
850.3822,110.1699,1004.8099
851.3631,110.2275,1004.8248
852.3439,110.2825,1004.8391
853.3248,110.3349,1004.8530
854.3057,110.3846,1004.8662
855.2866,110.4316,1004.8789
856.2675,110.4757,1004.8911
857.2484,110.5171,1004.9027
858.2293,110.5555,1004.9136
859.2102,110.5910,1004.9240
860.1911,110.6235,1004.9338
861.1720,110.6530,1004.9430
862.1529,110.6795,1004.9516
863.1338,110.7030,1004.9596
864.1146,110.7233,1004.9669
865.0955,110.7406,1004.9737
866.0764,110.7548,1004.9798
867.0573,110.7658,1004.9852
868.0382,110.7737,1004.9901
869.0191,110.7784,1004.9942
100.0000,113.4750,1002.5900
100.9809,113.4730,1002.5930
101.9618,113.4671,1002.5953
102.9427,113.4573,1002.5972
103.9236,113.4435,1002.5984
104.9045,113.4258,1002.5991
105.8854,113.4042,1002.5992
106.8662,113.3787,1002.5988
107.8471,113.3494,1002.5978
108.8280,113.3163,1002.5963
109.8089,113.2794,1002.5942
110.7898,113.2387,1002.5915
111.7707,113.1943,1002.5884
112.7516,113.1463,1002.5847
113.7325,113.0947,1002.5805
114.7134,113.0395,1002.5758
115.6943,112.9808,1002.5706
116.6752,112.9187,1002.5648
117.6561,112.8532,1002.5586
118.6369,112.7844,1002.5519
119.6178,112.7123,1002.5448
120.5987,112.6371,1002.5372
121.5796,112.5588,1002.5291
122.5605,112.4775,1002.5207
123.5414,112.3933,1002.5117
124.5223,112.3062,1002.5024
125.5032,112.2164,1002.4927
126.4841,112.1239,1002.4826
127.4650,112.0289,1002.4722
128.4459,111.9314,1002.4613
129.4268,111.8315,1002.4502
130.4076,111.7294,1002.4387
131.3885,111.6251,1002.4269
132.3694,111.5188,1002.4148
133.3503,111.4105,1002.4024
134.3312,111.3004,1002.3898
135.3121,111.1886,1002.3769
136.2930,111.0752,1002.3638
137.2739,110.9603,1002.3505
138.2548,110.8440,1002.3370
139.2357,110.7265,1002.3233
140.2166,110.6078,1002.3094
141.1975,110.4881,1002.2954
142.1783,110.3676,1002.2812
143.1592,110.2463,1002.2670
144.1401,110.1243,1002.2526
145.1210,110.0019,1002.2382
146.1019,109.8790,1002.2238
147.0828,109.7559,1002.2092
148.0637,109.6327,1002.1947
149.0446,109.5095,1002.1802
150.0255,109.3863,1002.1657
151.0064,109.2634,1002.1512
151.9873,109.1409,1002.1368
152.9682,109.0189,1002.1224
153.9490,108.8975,1002.1082
154.9299,108.7769,1002.0940
155.9108,108.6571,1002.0800
156.8917,108.5383,1002.0661
157.8726,108.4206,1002.0524
158.8535,108.3042,1002.0388
159.8344,108.1891,1002.0255
160.8153,108.0755,1002.0123
161.7962,107.9635,1001.9994
162.7771,107.8532,1001.9867
163.7580,107.7446,1001.9743
164.7389,107.6381,1001.9622
165.7197,107.5335,1001.9504
166.7006,107.4311,1001.9389
167.6815,107.3310,1001.9277
168.6624,107.2332,1001.9168
169.6433,107.1378,1001.9063
170.6242,107.0450,1001.8961
171.6051,106.9549,1001.8864
172.5860,106.8675,1001.8770
173.5669,106.7829,1001.8681
174.5478,106.7012,1001.8595
175.5287,106.6225,1001.8514
176.5096,106.5469,1001.8438
177.4904,106.4745,1001.8365
178.4713,106.4052,1001.8298
179.4522,106.3393,1001.8235
180.4331,106.2768,1001.8178
181.4140,106.2176,1001.8125
182.3949,106.1620,1001.8077
183.3758,106.1099,1001.8034
184.3567,106.0615,1001.7997
185.3376,106.0166,1001.7964
186.3185,105.9755,1001.7938
187.2994,105.9381,1001.7916
188.2803,105.9045,1001.7900
189.2611,105.8747,1001.7889
190.2420,105.8488,1001.7884
191.2229,105.8267,1001.7885
192.2038,105.8085,1001.7891
193.1847,105.7943,1001.7903
194.1656,105.7839,1001.7920
195.1465,105.7775,1001.7943
196.1274,105.7750,1001.7972
197.1083,105.7765,1001.8007
198.0892,105.7819,1001.8047
199.0701,105.7913,1001.8093
200.0510,105.8046,1001.8144
201.0318,105.8218,1001.8202
202.0127,105.8429,1001.8264
202.9936,105.8679,1001.8333
203.9745,105.8967,1001.8407
204.9554,105.9294,1001.8486
205.9363,105.9658,1001.8571
206.9172,106.0060,1001.8661
207.8981,106.0499,1001.8757
208.8790,106.0975,1001.8858
209.8599,106.1487,1001.8964
210.8408,106.2034,1001.9075
211.8217,106.2617,1001.9192
212.8025,106.3234,1001.9313
213.7834,106.3884,1001.9439
214.7643,106.4568,1001.9570
215.7452,106.5285,1001.9706
216.7261,106.6033,1001.9846
217.7070,106.6812,1001.9991
218.6879,106.7622,1002.0140
219.6688,106.8460,1002.0293
220.6497,106.9328,1002.0450
221.6306,107.0222,1002.0612
222.6115,107.1144,1002.0777
223.5924,107.2091,1002.0946
224.5732,107.3063,1002.1118
225.5541,107.4059,1002.1294
226.5350,107.5077,1002.1473
227.5159,107.6117,1002.1656
228.4968,107.7178,1002.1841
229.4777,107.8259,1002.2029
230.4586,107.9357,1002.2220
231.4395,108.0473,1002.2413
232.4204,108.1606,1002.2609
233.4013,108.2753,1002.2807
234.3822,108.3914,1002.3006
235.3631,108.5088,1002.3208
236.3439,108.6273,1002.3411
237.3248,108.7468,1002.3616
238.3057,108.8673,1002.3822
239.2866,108.9885,1002.4029
240.2675,109.1104,1002.4237
241.2484,109.2328,1002.4446
242.2293,109.3556,1002.4655
243.2102,109.4787,1002.4865
244.1911,109.6019,1002.5075
245.1720,109.7251,1002.5285
246.1529,109.8483,1002.5495
247.1338,109.9712,1002.5704
248.1146,110.0938,1002.5914
249.0955,110.2159,1002.6122
250.0764,110.3373,1002.6329
251.0573,110.4581,1002.6536
252.0382,110.5780,1002.6741
253.0191,110.6969,1002.6945
254.0000,110.8147,1002.7147
254.9809,110.9313,1002.7347
255.9618,111.0466,1002.7546
256.9427,111.1604,1002.7742
257.9236,111.2726,1002.7937
258.9045,111.3832,1002.8128
259.8854,111.4919,1002.8317
260.8662,111.5987,1002.8504
261.8471,111.7035,1002.8687
262.8280,111.8062,1002.8868
263.8089,111.9066,1002.9045
264.7898,112.0047,1002.9219
265.7707,112.1004,1002.9389
266.7516,112.1935,1002.9555
267.7325,112.2840,1002.9718
268.7134,112.3718,1002.9877
269.6943,112.4567,1003.0032
270.6752,112.5388,1003.0183
271.6561,112.6178,1003.0329
272.6369,112.6938,1003.0471
273.6178,112.7667,1003.0608
274.5987,112.8363,1003.0741
275.5796,112.9026,1003.0869
276.5605,112.9656,1003.0992
277.5414,113.0252,1003.1110
278.5223,113.0812,1003.1224
279.5032,113.1337,1003.1332
280.4841,113.1827,1003.1435
281.4650,113.2280,1003.1532
282.4459,113.2695,1003.1625
283.4268,113.3074,1003.1711
284.4076,113.3415,1003.1793
285.3885,113.3717,1003.1869
286.3694,113.3982,1003.1939
287.3503,113.4207,1003.2004
288.3312,113.4394,1003.2064
289.3121,113.4542,1003.2117
290.2930,113.4650,1003.2165
291.2739,113.4719,1003.2208
292.2548,113.4749,1003.2244
293.2357,113.4739,1003.2275
294.2166,113.4690,1003.2300
295.1975,113.4601,1003.2320
296.1783,113.4473,1003.2334
297.1592,113.4306,1003.2342
298.1401,113.4099,1003.2345
299.1210,113.3854,1003.2342
300.1019,113.3571,1003.2333
301.0828,113.3249,1003.2319
302.0637,113.2889,1003.2300
303.0446,113.2492,1003.2275
304.0255,113.2058,1003.2245
305.0064,113.1587,1003.2209
305.9873,113.1079,1003.2168
306.9682,113.0536,1003.2123
307.9490,112.9958,1003.2072
308.9299,112.9345,1003.2016
309.9108,112.8699,1003.1955
310.8917,112.8019,1003.1889
311.8726,112.7306,1003.1819
312.8535,112.6562,1003.1744
313.8344,112.5787,1003.1664
314.8153,112.4981,1003.1581
315.7962,112.4146,1003.1493
316.7771,112.3282,1003.1401
317.7580,112.2391,1003.1304
318.7389,112.1473,1003.1204
319.7197,112.0529,1003.1101
320.7006,111.9560,1003.0993
321.6815,111.8567,1003.0883
322.6624,111.7551,1003.0769
323.6433,111.6514,1003.0651
324.6242,111.5456,1003.0531
325.6051,111.4378,1003.0408
326.5860,111.3281,1003.0282
327.5669,111.2167,1003.0154
328.5478,111.1037,1003.0024
329.5287,110.9891,1002.9891
330.5096,110.8732,1002.9756
331.4904,110.7560,1002.9620
332.4713,110.6376,1002.9481
333.4522,110.5181,1002.9341
334.4331,110.3978,1002.9200
335.4140,110.2767,1002.9058
336.3949,110.1549,1002.8915
337.3758,110.0325,1002.8771
338.3567,109.9098,1002.8626
339.3376,109.7867,1002.8481
340.3185,109.6635,1002.8336
341.2994,109.5403,1002.8191
342.2803,109.4171,1002.8046
343.2611,109.2941,1002.7901
344.2420,109.1715,1002.7756
345.2229,109.0494,1002.7613
346.2038,108.9278,1002.7470
347.1847,108.8070,1002.7328
348.1656,108.6870,1002.7187
349.1465,108.5679,1002.7048
350.1274,108.4499,1002.6910
351.1083,108.3332,1002.6774
352.0892,108.2178,1002.6640
353.0701,108.1038,1002.6508
354.0510,107.9913,1002.6379
355.0318,107.8806,1002.6251
356.0127,107.7716,1002.6127
356.9936,107.6645,1002.6005
357.9745,107.5595,1002.5886
358.9554,107.4565,1002.5770
359.9363,107.3558,1002.5657
360.9172,107.2574,1002.5547
361.8981,107.1614,1002.5441
362.8790,107.0680,1002.5339
363.8599,106.9772,1002.5240
364.8408,106.8891,1002.5146
365.8217,106.8037,1002.5055
366.8025,106.7213,1002.4969
367.7834,106.6419,1002.4887
368.7643,106.5655,1002.4809
369.7452,106.4923,1002.4736
370.7261,106.4222,1002.4667
371.7070,106.3555,1002.4603
372.6879,106.2921,1002.4544
373.6688,106.2321,1002.4490
374.6497,106.1756,1002.4441
375.6306,106.1226,1002.4397
376.6115,106.0732,1002.4358
377.5924,106.0275,1002.4325
378.5732,105.9855,1002.4296
379.5541,105.9471,1002.4273
380.5350,105.9126,1002.4256
381.5159,105.8818,1002.4244
382.4968,105.8549,1002.4238
383.4777,105.8319,1002.4237
384.4586,105.8127,1002.4241
385.4395,105.7975,1002.4252
386.4204,105.7861,1002.4268
387.4013,105.7787,1002.4290
388.3822,105.7753,1002.4317
389.3631,105.7758,1002.4350
390.3439,105.7802,1002.4389
391.3248,105.7886,1002.4433
392.3057,105.8009,1002.4483
393.2866,105.8171,1002.4539
394.2675,105.8373,1002.4601
395.2484,105.8613,1002.4668
396.2293,105.8892,1002.4740
397.2102,105.9209,1002.4818
398.1911,105.9564,1002.4902
399.1720,105.9956,1002.4991
400.1529,106.0386,1002.5085
401.1338,106.0853,1002.5185
402.1146,106.1355,1002.5290
403.0955,106.1894,1002.5400
404.0764,106.2468,1002.5515
405.0573,106.3076,1002.5635
406.0382,106.3719,1002.5760
407.0191,106.4394,1002.5889
408.0000,106.5103,1002.6024
408.9809,106.5843,1002.6163
409.9618,106.6615,1002.6307
410.9427,106.7417,1002.6455
411.9236,106.8248,1002.6607
412.9045,106.9108,1002.6763
413.8854,106.9996,1002.6924
414.8662,107.0911,1002.7088
415.8471,107.1852,1002.7256
416.8280,107.2818,1002.7427
417.8089,107.3808,1002.7602
418.7898,107.4821,1002.7781
419.7707,107.5855,1002.7962
420.7516,107.6911,1002.8147
421.7325,107.7987,1002.8334
422.7134,107.9081,1002.8525
423.6943,108.0193,1002.8717
424.6752,108.1321,1002.8912
425.6561,108.2465,1002.9109
426.6369,108.3623,1002.9309
427.6178,108.4793,1002.9510
428.5987,108.5976,1002.9713
429.5796,108.7169,1002.9917
430.5605,108.8371,1003.0123
431.5414,108.9581,1003.0330
432.5223,109.0799,1003.0537
433.5032,109.2021,1003.0746
434.4841,109.3249,1003.0955
435.4650,109.4479,1003.1165
436.4459,109.5711,1003.1375
437.4268,109.6943,1003.1585
438.4076,109.8175,1003.1795
439.3885,109.9405,1003.2005
440.3694,110.0632,1003.2214
441.3503,110.1854,1003.2422
442.3312,110.3070,1003.2630
443.3121,110.4280,1003.2837
444.2930,110.5481,1003.3042
445.2739,110.6673,1003.3247
446.2548,110.7854,1003.3449
447.2357,110.9023,1003.3650
448.2166,111.0179,1003.3849
449.1975,111.1321,1003.4046
450.1783,111.2447,1003.4241
451.1592,111.3557,1003.4433
452.1401,111.4649,1003.4623
453.1210,111.5722,1003.4810
454.1019,111.6775,1003.4994
455.0828,111.7807,1003.5175
456.0637,111.8817,1003.5353
457.0446,111.9804,1003.5528
458.0255,112.0767,1003.5699
459.0064,112.1705,1003.5867
459.9873,112.2616,1003.6030
460.9682,112.3501,1003.6190
461.9490,112.4357,1003.6346
462.9299,112.5185,1003.6498
463.9108,112.5983,1003.6645
464.8917,112.6751,1003.6788
465.8726,112.7487,1003.6927
466.8535,112.8192,1003.7061
467.8344,112.8864,1003.7190
468.8153,112.9502,1003.7314
469.7962,113.0106,1003.7434
470.7771,113.0675,1003.7548
471.7580,113.1209,1003.7658
472.7389,113.1708,1003.7762
473.7197,113.2170,1003.7861
474.7006,113.2595,1003.7954
475.6815,113.2983,1003.8043
476.6624,113.3333,1003.8126
477.6433,113.3645,1003.8203
478.6242,113.3919,1003.8275
479.6051,113.4155,1003.8341
480.5860,113.4351,1003.8402
481.5669,113.4509,1003.8457
482.5478,113.4627,1003.8506
483.5287,113.4706,1003.8550
484.5096,113.4745,1003.8588
485.4904,113.4745,1003.8620
486.4713,113.4706,1003.8647
487.4522,113.4627,1003.8668
488.4331,113.4509,1003.8683
489.4140,113.4351,1003.8693
490.3949,113.4155,1003.8697
491.3758,113.3919,1003.8696
492.3567,113.3645,1003.8689
493.3376,113.3333,1003.8676
494.3185,113.2983,1003.8658
495.2994,113.2595,1003.8634
496.2803,113.2170,1003.8605
497.2611,113.1708,1003.8571
498.2420,113.1209,1003.8532
499.2229,113.0675,1003.8487
500.2038,113.0106,1003.8437
501.1847,112.9502,1003.8383
502.1656,112.8864,1003.8323
503.1465,112.8192,1003.8258
504.1274,112.7487,1003.8189
505.1083,112.6751,1003.8115
506.0892,112.5983,1003.8037
507.0701,112.5185,1003.7954
508.0510,112.4357,1003.7868
509.0318,112.3501,1003.7776
510.0127,112.2616,1003.7681
510.9936,112.1705,1003.7582
511.9745,112.0767,1003.7479
512.9554,111.9804,1003.7373
513.9363,111.8817,1003.7263
514.9172,111.7807,1003.7150
515.8981,111.6775,1003.7033
516.8790,111.5722,1003.6914
517.8599,111.4649,1003.6792
518.8408,111.3557,1003.6667
519.8217,111.2447,1003.6539
520.8025,111.1321,1003.6409
521.7834,111.0179,1003.6277
522.7643,110.9023,1003.6143
523.7452,110.7854,1003.6006
524.7261,110.6673,1003.5868
525.7070,110.5481,1003.5729
526.6879,110.4280,1003.5588
527.6688,110.3070,1003.5446
528.6497,110.1854,1003.5303
529.6306,110.0632,1003.5159
530.6115,109.9405,1003.5015
531.5924,109.8175,1003.4870
532.5732,109.6943,1003.4725
533.5541,109.5711,1003.4580
534.5350,109.4479,1003.4434
535.5159,109.3249,1003.4289
536.4968,109.2021,1003.4145
537.4777,109.0799,1003.4001
538.4586,108.9581,1003.3858
539.4395,108.8371,1003.3716
540.4204,108.7169,1003.3575
541.4013,108.5976,1003.3435
542.3822,108.4793,1003.3297
543.3631,108.3623,1003.3161
544.3439,108.2465,1003.3026
545.3248,108.1321,1003.2894
546.3057,108.0193,1003.2763
547.2866,107.9081,1003.2635
548.2675,107.7987,1003.2510
549.2484,107.6911,1003.2387
550.2293,107.5855,1003.2268
551.2102,107.4821,1003.2151
552.1911,107.3808,1003.2037
553.1720,107.2818,1003.1927
554.1529,107.1852,1003.1820
555.1338,107.0911,1003.1717
556.1146,106.9996,1003.1617
557.0955,106.9108,1003.1522
558.0764,106.8248,1003.1430
559.0573,106.7417,1003.1342
560.0382,106.6615,1003.1259
561.0191,106.5843,1003.1180
562.0000,106.5103,1003.1106
562.9809,106.4394,1003.1036
563.9618,106.3719,1003.0971
564.9427,106.3076,1003.0911
565.9236,106.2468,1003.0856
566.9045,106.1894,1003.0805
567.8854,106.1355,1003.0760
568.8662,106.0853,1003.0720
569.8471,106.0386,1003.0685
570.8280,105.9956,1003.0655
571.8089,105.9564,1003.0631
572.7898,105.9209,1003.0612
573.7707,105.8892,1003.0599
574.7516,105.8613,1003.0591
575.7325,105.8373,1003.0589
576.7134,105.8171,1003.0592
577.6943,105.8009,1003.0601
578.6752,105.7886,1003.0616
579.6561,105.7802,1003.0636
580.6369,105.7758,1003.0662
581.6178,105.7753,1003.0694
582.5987,105.7787,1003.0731
583.5796,105.7861,1003.0774
584.5605,105.7975,1003.0823
585.5414,105.8127,1003.0877
586.5223,105.8319,1003.0937
587.5032,105.8549,1003.1003
588.4841,105.8818,1003.1074
589.4650,105.9126,1003.1151
590.4459,105.9471,1003.1233
591.4268,105.9855,1003.1320
592.4076,106.0275,1003.1413
593.3885,106.0732,1003.1512
594.3694,106.1226,1003.1615
595.3503,106.1756,1003.1724
596.3312,106.2321,1003.1838
597.3121,106.2921,1003.1957
598.2930,106.3555,1003.2080
599.2739,106.4222,1003.2209
600.2548,106.4923,1003.2342
601.2357,106.5655,1003.2480
602.2166,106.6419,1003.2623
603.1975,106.7213,1003.2770
604.1783,106.8037,1003.2921
605.1592,106.8891,1003.3076
606.1401,106.9772,1003.3236
607.1210,107.0680,1003.3399
608.1019,107.1614,1003.3566
609.0828,107.2574,1003.3737
610.0637,107.3558,1003.3911
611.0446,107.4565,1003.4088
612.0255,107.5595,1003.4269
613.0064,107.6645,1003.4453
613.9873,107.7716,1003.4640
614.9682,107.8806,1003.4829
615.9490,107.9913,1003.5021
616.9299,108.1038,1003.5216
617.9108,108.2178,1003.5412
618.8917,108.3332,1003.5611
619.8726,108.4499,1003.5812
620.8535,108.5679,1003.6014
621.8344,108.6870,1003.6218
622.8153,108.8070,1003.6424
623.7962,108.9278,1003.6630
624.7771,109.0494,1003.6838
625.7580,109.1715,1003.7046
626.7389,109.2941,1003.7255
627.7197,109.4171,1003.7465
628.7006,109.5403,1003.7675
629.6815,109.6635,1003.7885
630.6624,109.7867,1003.8095
631.6433,109.9098,1003.8305
632.6242,110.0325,1003.8514
633.6051,110.1549,1003.8723
634.5860,110.2767,1003.8931
635.5669,110.3978,1003.9138
636.5478,110.5181,1003.9344
637.5287,110.6376,1003.9548
638.5096,110.7560,1003.9751
639.4904,110.8732,1003.9953
640.4713,110.9891,1004.0152
641.4522,111.1037,1004.0350
642.4331,111.2167,1004.0545
643.4140,111.3281,1004.0738
644.3949,111.4378,1004.0928
645.3758,111.5456,1004.1116
646.3567,111.6514,1004.1301
647.3376,111.7551,1004.1483
648.3185,111.8567,1004.1662
649.2994,111.9560,1004.1837
650.2803,112.0529,1004.2009
651.2611,112.1473,1004.2178
652.2420,112.2391,1004.2342
653.2229,112.3282,1004.2503
654.2038,112.4146,1004.2660
655.1847,112.4981,1004.2813
656.1656,112.5787,1004.2961
657.1465,112.6562,1004.3105
658.1274,112.7306,1004.3245
659.1083,112.8019,1004.3380
660.0892,112.8699,1004.3511
661.0701,112.9345,1004.3636
662.0510,112.9958,1004.3757
663.0318,113.0536,1004.3873
664.0127,113.1079,1004.3983
664.9936,113.1587,1004.4089
665.9745,113.2058,1004.4189
666.9554,113.2492,1004.4284
667.9363,113.2889,1004.4374
668.9172,113.3249,1004.4458
669.8981,113.3571,1004.4537
670.8790,113.3854,1004.4610
671.8599,113.4099,1004.4678
672.8408,113.4306,1004.4740
673.8217,113.4473,1004.4796
674.8025,113.4601,1004.4847
675.7834,113.4690,1004.4892
676.7643,113.4739,1004.4932
677.7452,113.4749,1004.4965
678.7261,113.4719,1004.4994
679.7070,113.4650,1004.5016
680.6879,113.4542,1004.5033
681.6688,113.4394,1004.5044
682.6497,113.4207,1004.5049
683.6306,113.3982,1004.5049
684.6115,113.3717,1004.5043
685.5924,113.3415,1004.5032
686.5732,113.3074,1004.5015
687.5541,113.2695,1004.4993
688.5350,113.2280,1004.4966
689.5159,113.1827,1004.4933
690.4968,113.1337,1004.4894
691.4777,113.0812,1004.4851
692.4586,113.0252,1004.4803
693.4395,112.9656,1004.4749
694.4204,112.9026,1004.4691
695.4013,112.8363,1004.4627
696.3822,112.7667,1004.4559
697.3631,112.6938,1004.4487
698.3439,112.6178,1004.4410
699.3248,112.5388,1004.4328
700.3057,112.4567,1004.4242
701.2866,112.3718,1004.4152
702.2675,112.2840,1004.4058
703.2484,112.1935,1004.3960
704.2293,112.1004,1004.3858
705.2102,112.0047,1004.3752
706.1911,111.9066,1004.3643
707.1720,111.8062,1004.3531
708.1529,111.7035,1004.3415
709.1338,111.5987,1004.3297
710.1146,111.4919,1004.3175
711.0955,111.3832,1004.3051
712.0764,111.2726,1004.2924
713.0573,111.1604,1004.2794
714.0382,111.0466,1004.2663
715.0191,110.9313,1004.2529
716.0000,110.8147,1004.2393
716.9809,110.6969,1004.2256
717.9618,110.5780,1004.2117
718.9427,110.4581,1004.1976
719.9236,110.3373,1004.1834
720.9045,110.2159,1004.1692
721.8854,110.0938,1004.1548
722.8662,109.9712,1004.1404
723.8471,109.8483,1004.1259
724.8280,109.7251,1004.1114
725.8089,109.6019,1004.0968
726.7898,109.4787,1004.0823
727.7707,109.3556,1004.0678
