X,Y,Z,,
212.8025,93.6766,1002.9187,,
213.7834,93.6116,1002.9148,,
214.7643,93.5432,1002.9104,,
215.7452,93.4715,1002.9054,,
216.7261,93.3967,1002.9000,,
217.7070,93.3188,1002.8940,,
218.6879,93.2378,1002.8876,,
219.6688,93.1540,1002.8807,,
220.6497,93.0672,1002.8733,,
221.6306,92.9778,1002.8655,,
222.6115,92.8856,1002.8573,,
223.5924,92.7909,1002.8486,,
224.5732,92.6937,1002.8395,,
225.5541,92.5941,1002.8300,,
226.5350,92.4923,1002.8201,,
227.5159,92.3883,1002.8099,,
228.4968,92.2822,1002.7993,,
229.4777,92.1741,1002.7883,,
230.4586,92.0643,1002.7770,,
231.4395,91.9527,1002.7653,,
232.4204,91.8394,1002.7534,,
233.4013,91.7247,1002.7412,,
234.3822,91.6086,1002.7287,,
235.3631,91.4912,1002.7160,,
236.3439,91.3727,1002.7030,,
237.3248,91.2532,1002.6898,,
238.3057,91.1327,1002.6763,,
239.2866,91.0115,1002.6627,,
240.2675,90.8896,1002.6489,,
241.2484,90.7672,1002.6350,,
242.2293,90.6444,1002.6209,,
243.2102,90.5213,1002.6067,,
244.1911,90.3981,1002.5924,,
245.1720,90.2749,1002.5781,,
246.1529,90.1517,1002.5636,,
247.1338,90.0288,1002.5491,,
248.1146,89.9062,1002.5346,,
249.0955,89.7841,1002.5201,,
250.0764,89.6627,1002.5056,,
251.0573,89.5419,1002.4911,,
252.0382,89.4220,1002.4766,,
253.0191,89.3031,1002.4622,,
254.0000,89.1853,1002.4479,,
254.9809,89.0687,1002.4337,,
255.9618,88.9534,1002.4196,,
256.9427,88.8396,1002.4056,,
257.9236,88.7274,1002.3918,,
258.9045,88.6168,1002.3782,,
259.8854,88.5081,1002.3647,,
260.8662,88.4013,1002.3514,,
261.8471,88.2965,1002.3384,,
262.8280,88.1938,1002.3256,,
263.8089,88.0934,1002.3130,,
264.7898,87.9953,1002.3008,,
265.7707,87.8996,1002.2888,,
266.7516,87.8065,1002.2771,,
267.7325,87.7160,1002.2657,,
268.7134,87.6282,1002.2546,,
269.6943,87.5433,1002.2439,,
270.6752,87.4612,1002.2336,,
271.6561,87.3822,1002.2236,,
272.6369,87.3062,1002.2140,,
273.6178,87.2333,1002.2049,,
274.5987,87.1637,1002.1961,,
275.5796,87.0974,1002.1877,,
276.5605,87.0344,1002.1798,,
277.5414,86.9748,1002.1724,,
278.5223,86.9188,1002.1654,,
279.5032,86.8663,1002.1589,,
280.4841,86.8173,1002.1528,,
281.4650,86.7720,1002.1472,,
282.4459,86.7305,1002.1422,,
283.4268,86.6926,1002.1376,,
284.4076,86.6585,1002.1336,,
285.3885,86.6283,1002.1301,,
286.3694,86.6018,1002.1271,,
287.3503,86.5793,1002.1247,,
288.3312,86.5606,1002.1227,,
289.3121,86.5458,1002.1214,,
290.2930,86.5350,1002.1206,,
291.2739,86.5281,1002.1203,,
292.2548,86.5251,1002.1206,,
293.2357,86.5261,1002.1215,,
294.2166,86.5310,1002.1229,,
295.1975,86.5399,1002.1249,,
296.1783,86.5527,1002.1275,,
297.1592,86.5694,1002.1307,,
298.1401,86.5901,1002.1344,,
299.1210,86.6146,1002.1386,,
300.1019,86.6429,1002.1435,,
301.0828,86.6751,1002.1489,,
302.0637,86.7111,1002.1549,,
303.0446,86.7508,1002.1614,,
304.0255,86.7942,1002.1685,,
305.0064,86.8413,1002.1761,,
305.9873,86.8921,1002.1843,,
306.9682,86.9464,1002.1931,,
307.9490,87.0042,1002.2023,,
308.9299,87.0655,1002.2121,,
309.9108,87.1301,1002.2225,,
310.8917,87.1981,1002.2333,,
311.8726,87.2694,1002.2447,,
312.8535,87.3438,1002.2565,,
313.8344,87.4213,1002.2689,,
314.8153,87.5019,1002.2817,,
315.7962,87.5854,1002.2950,,
316.7771,87.6718,1002.3088,,
317.7580,87.7609,1002.3230,,
318.7389,87.8527,1002.3377,,
319.7197,87.9471,1002.3528,,
320.7006,88.0440,1002.3683,,
321.6815,88.1433,1002.3842,,
322.6624,88.2449,1002.4005,,
323.6433,88.3486,1002.4172,,
324.6242,88.4544,1002.4343,,
325.6051,88.5622,1002.4517,,
326.5860,88.6719,1002.4694,,
327.5669,88.7833,1002.4875,,
328.5478,88.8963,1002.5059,,
329.5287,89.0109,1002.5245,,
330.5096,89.1268,1002.5435,,
331.4904,89.2440,1002.5627,,
332.4713,89.3624,1002.5821,,
333.4522,89.4819,1002.6017,,
334.4331,89.6022,1002.6216,,
335.4140,89.7233,1002.6417,,
336.3949,89.8451,1002.6619,,
337.3758,89.9675,1002.6823,,
338.3567,90.0902,1002.7028,,
339.3376,90.2133,1002.7235,,
340.3185,90.3365,1002.7442,,
341.2994,90.4597,1002.7651,,
342.2803,90.5829,1002.7860,,
343.2611,90.7059,1002.8069,,
344.2420,90.8285,1002.8279,,
345.2229,90.9506,1002.8489,,
346.2038,91.0722,1002.8699,,
347.1847,91.1930,1002.8909,,
348.1656,91.3130,1002.9119,,
349.1465,91.4321,1002.9327,,
350.1274,91.5501,1002.9535,,
351.1083,91.6668,1002.9742,,
352.0892,91.7822,1002.9948,,
353.0701,91.8962,1003.0153,,
354.0510,92.0087,1003.0356,,
355.0318,92.1194,1003.0557,,
356.0127,92.2284,1003.0757,,
356.9936,92.3355,1003.0955,,
357.9745,92.4405,1003.1150,,
358.9554,92.5435,1003.1343,,
359.9363,92.6442,1003.1534,,
360.9172,92.7426,1003.1722,,
361.8981,92.8386,1003.1907,,
362.8790,92.9320,1003.2089,,
363.8599,93.0228,1003.2268,,
364.8408,93.1109,1003.2443,,
365.8217,93.1963,1003.2615,,
366.8025,93.2787,1003.2784,,
367.7834,93.3581,1003.2949,,
368.7643,93.4345,1003.3110,,
369.7452,93.5077,1003.3267,,
370.7261,93.5778,1003.3420,,
371.7070,93.6445,1003.3569,,
372.6879,93.7079,1003.3713,,
373.6688,93.7679,1003.3853,,
374.6497,93.8244,1003.3988,,
375.6306,93.8774,1003.4119,,
376.6115,93.9268,1003.4245,,
377.5924,93.9725,1003.4366,,
378.5732,94.0145,1003.4482,,
379.5541,94.0529,1003.4593,,
380.5350,94.0874,1003.4698,,
381.5159,94.1182,1003.4799,,
382.4968,94.1451,1003.4894,,
383.4777,94.1681,1003.4984,,
384.4586,94.1873,1003.5068,,
385.4395,94.2025,1003.5147,,
386.4204,94.2139,1003.5221,,
387.4013,94.2213,1003.5289,,
388.3822,94.2247,1003.5351,,
389.3631,94.2242,1003.5408,,
390.3439,94.2198,1003.5459,,
391.3248,94.2114,1003.5505,,
392.3057,94.1991,1003.5544,,
393.2866,94.1829,1003.5578,,
394.2675,94.1627,1003.5607,,
395.2484,94.1387,1003.5629,,
396.2293,94.1108,1003.5646,,
397.2102,94.0791,1003.5658,,
398.1911,94.0436,1003.5663,,
399.1720,94.0044,1003.5664,,
400.1529,93.9614,1003.5658,,
401.1338,93.9147,1003.5647,,
402.1146,93.8645,1003.5631,,
403.0955,93.8106,1003.5609,,
404.0764,93.7532,1003.5581,,
405.0573,93.6924,1003.5549,,
406.0382,93.6281,1003.5511,,
407.0191,93.5606,1003.5468,,
408.0000,93.4897,1003.5419,,
408.9809,93.4157,1003.5366,,
409.9618,93.3385,1003.5308,,
410.9427,93.2583,1003.5245,,
411.9236,93.1752,1003.5177,,
412.9045,93.0892,1003.5105,,
413.8854,93.0004,1003.5028,,
414.8662,92.9089,1003.4946,,
415.8471,92.8148,1003.4861,,
416.8280,92.7182,1003.4771,,
417.8089,92.6192,1003.4677,,
418.7898,92.5179,1003.4579,,
419.7707,92.4145,1003.4477,,
420.7516,92.3089,1003.4372,,
421.7325,92.2013,1003.4263,,
422.7134,92.0919,1003.4151,,
423.6943,91.9807,1003.4035,,
424.6752,91.8679,1003.3917,,
425.6561,91.7535,1003.3795,,
426.6369,91.6377,1003.3671,,
427.6178,91.5207,1003.3544,,
428.5987,91.4024,1003.3415,,
429.5796,91.2831,1003.3283,,
430.5605,91.1629,1003.3150,,
431.5414,91.0419,1003.3014,,
432.5223,90.9201,1003.2877,,
433.5032,90.7979,1003.2738,,
434.4841,90.6751,1003.2597,,
435.4650,90.5521,1003.2456,,
436.4459,90.4289,1003.2313,,
437.4268,90.3057,1003.2169,,
438.4076,90.1825,1003.2025,,
439.3885,90.0595,1003.1880,,
440.3694,89.9368,1003.1735,,
441.3503,89.8146,1003.1590,,
442.3312,89.6930,1003.1444,,
443.3121,89.5720,1003.1299,,
444.2930,89.4519,1003.1155,,
445.2739,89.3327,1003.1011,,
446.2548,89.2146,1003.0867,,
447.2357,89.0977,1003.0725,,
448.2166,88.9821,1003.0583,,
449.1975,88.8679,1003.0443,,
450.1783,88.7553,1003.0305,,
451.1592,88.6443,1003.0168,,
452.1401,88.5351,1003.0033,,
453.1210,88.4278,1002.9900,,
454.1019,88.3225,1002.9769,,
455.0828,88.2193,1002.9640,,
456.0637,88.1183,1002.9514,,
457.0446,88.0196,1002.9390,,
458.0255,87.9233,1002.9270,,
459.0064,87.8295,1002.9152,,
459.9873,87.7384,1002.9037,,
460.9682,87.6499,1002.8926,,
461.9490,87.5643,1002.8818,,
462.9299,87.4815,1002.8714,,
463.9108,87.4017,1002.8613,,
464.8917,87.3249,1002.8516,,
465.8726,87.2513,1002.8424,,
466.8535,87.1808,1002.8335,,
467.8344,87.1136,1002.8250,,
468.8153,87.0498,1002.8170,,
469.7962,86.9894,1002.8095,,
470.7771,86.9325,1002.8023,,
471.7580,86.8791,1002.7957,,
472.7389,86.8292,1002.7895,,
473.7197,86.7830,1002.7838,,
474.7006,86.7405,1002.7787,,
475.6815,86.7017,1002.7740,,
476.6624,86.6667,1002.7698,,
477.6433,86.6355,1002.7662,,
478.6242,86.6081,1002.7631,,
479.6051,86.5845,1002.7605,,
480.5860,86.5649,1002.7584,,
481.5669,86.5491,1002.7569,,
482.5478,86.5373,1002.7560,,
483.5287,86.5294,1002.7556,,
484.5096,86.5255,1002.7558,,
485.4904,86.5255,1002.7565,,
486.4713,86.5294,1002.7578,,
487.4522,86.5373,1002.7596,,
488.4331,86.5491,1002.7621,,
489.4140,86.5649,1002.7651,,
490.3949,86.5845,1002.7686,,
491.3758,86.6081,1002.7728,,
492.3567,86.6355,1002.7775,,
493.3376,86.6667,1002.7827,,
494.3185,86.7017,1002.7886,,
495.2994,86.7405,1002.7950,,
496.2803,86.7830,1002.8019,,
497.2611,86.8292,1002.8094,,
498.2420,86.8791,1002.8175,,
499.2229,86.9325,1002.8261,,
500.2038,86.9894,1002.8352,,
501.1847,87.0498,1002.8449,,
502.1656,87.1136,1002.8551,,
503.1465,87.1808,1002.8658,,
504.1274,87.2513,1002.8770,,
505.1083,87.3249,1002.8888,,
506.0892,87.4017,1002.9010,,
507.0701,87.4815,1002.9137,,
508.0510,87.5643,1002.9269,,
509.0318,87.6499,1002.9406,,
510.0127,87.7384,1002.9547,,
510.9936,87.8295,1002.9692,,
511.9745,87.9233,1002.9842,,
512.9554,88.0196,1002.9996,,
513.9363,88.1183,1003.0155,,
514.9172,88.2193,1003.0317,,
515.8981,88.3225,1003.0483,,
516.8790,88.4278,1003.0652,,
517.8599,88.5351,1003.0826,,
518.8408,88.6443,1003.1002,,
519.8217,88.7553,1003.1182,,
520.8025,88.8679,1003.1365,,
521.7834,88.9821,1003.1551,,
522.7643,89.0977,1003.1740,,
523.7452,89.2146,1003.1931,,
524.7261,89.3327,1003.2125,,
525.7070,89.4519,1003.2321,,
526.6879,89.5720,1003.2519,,
527.6688,89.6930,1003.2719,,
528.6497,89.8146,1003.2921,,
529.6306,89.9368,1003.3124,,
530.6115,90.0595,1003.3329,,
531.5924,90.1825,1003.3536,,
532.5732,90.3057,1003.3743,,
533.5541,90.4289,1003.3951,,
534.5350,90.5521,1003.4160,,
535.5159,90.6751,1003.4370,,
536.4968,90.7979,1003.4579,,
537.4777,90.9201,1003.4789,,
538.4586,91.0419,1003.4999,,
539.4395,91.1629,1003.5209,,
540.4204,91.2831,1003.5419,,
541.4013,91.4024,1003.5628,,
542.3822,91.5207,1003.5836,,
543.3631,91.6377,1003.6043,,
544.3439,91.7535,1003.6249,,
545.3248,91.8679,1003.6454,,
546.3057,91.9807,1003.6658,,
547.2866,92.0919,1003.6860,,
548.2675,92.2013,1003.7060,,
549.2484,92.3089,1003.7258,,
550.2293,92.4145,1003.7454,,
551.2102,92.5179,1003.7648,,
552.1911,92.6192,1003.7839,,
553.1720,92.7182,1003.8027,,
554.1529,92.8148,1003.8213,,
555.1338,92.9089,1003.8396,,
556.1146,93.0004,1003.8576,,
557.0955,93.0892,1003.8752,,
558.0764,93.1752,1003.8925,,
559.0573,93.2583,1003.9095,,
560.0382,93.3385,1003.9261,,
561.0191,93.4157,1003.9423,,
562.0000,93.4897,1003.9581,,
562.9809,93.5606,1003.9735,,
563.9618,93.6281,1003.9885,,
564.9427,93.6924,1004.0030,,
565.9236,93.7532,1004.0171,,
566.9045,93.8106,1004.0307,,
567.8854,93.8645,1004.0439,,
568.8662,93.9147,1004.0566,,
569.8471,93.9614,1004.0688,,
570.8280,94.0044,1004.0806,,
571.8089,94.0436,1004.0918,,
572.7898,94.0791,1004.1025,,
573.7707,94.1108,1004.1127,,
574.7516,94.1387,1004.1223,,
575.7325,94.1627,1004.1314,,
576.7134,94.1829,1004.1400,,
577.6943,94.1991,1004.1481,,
578.6752,94.2114,1004.1556,,
579.6561,94.2198,1004.1625,,
580.6369,94.2242,1004.1689,,
581.6178,94.2247,1004.1747,,
582.5987,94.2213,1004.1799,,
583.5796,94.2139,1004.1846,,
584.5605,94.2025,1004.1887,,
585.5414,94.1873,1004.1923,,
586.5223,94.1681,1004.1953,,
587.5032,94.1451,1004.1977,,
588.4841,94.1182,1004.1995,,
589.4650,94.0874,1004.2008,,
590.4459,94.0529,1004.2015,,
591.4268,94.0145,1004.2017,,
592.4076,93.9725,1004.2013,,
593.3885,93.9268,1004.2003,,
594.3694,93.8774,1004.1988,,
595.3503,93.8244,1004.1967,,
596.3312,93.7679,1004.1941,,
597.3121,93.7079,1004.1910,,
598.2930,93.6445,1004.1873,,
599.2739,93.5778,1004.1831,,
600.2548,93.5077,1004.1784,,
601.2357,93.4345,1004.1733,,
602.2166,93.3581,1004.1676,,
603.1975,93.2787,1004.1614,,
604.1783,93.1963,1004.1547,,
605.1592,93.1109,1004.1476,,
606.1401,93.0228,1004.1400,,
607.1210,92.9320,1004.1320,,
608.1019,92.8386,1004.1235,,
609.0828,92.7426,1004.1146,,
610.0637,92.6442,1004.1053,,
611.0446,92.5435,1004.0956,,
612.0255,92.4405,1004.0856,,
613.0064,92.3355,1004.0751,,
613.9873,92.2284,1004.0643,,
614.9682,92.1194,1004.0532,,
615.9490,92.0087,1004.0417,,
616.9299,91.8962,1004.0299,,
617.9108,91.7822,1004.0178,,
618.8917,91.6668,1004.0055,,
619.8726,91.5501,1003.9929,,
620.8535,91.4321,1003.9800,,
621.8344,91.3130,1003.9669,,
622.8153,91.1930,1003.9536,,
623.7962,91.0722,1003.9401,,
624.7771,90.9506,1003.9264,,
625.7580,90.8285,1003.9125,,
626.7389,90.7059,1003.8985,,
627.7197,90.5829,1003.8844,,
628.7006,90.4597,1003.8701,,
629.6815,90.3365,1003.8558,,
630.6624,90.2133,1003.8414,,
631.6433,90.0902,1003.8269,,
632.6242,89.9675,1003.8124,,
633.6051,89.8451,1003.7979,,
634.5860,89.7233,1003.7833,,
635.5669,89.6022,1003.7688,,
636.5478,89.4819,1003.7543,,
637.5287,89.3624,1003.7399,,
638.5096,89.2440,1003.7255,,
639.4904,89.1268,1003.7113,,
640.4713,89.0109,1003.6971,,
641.4522,88.8963,1003.6831,,
642.4331,88.7833,1003.6692,,
643.4140,88.6719,1003.6555,,
644.3949,88.5622,1003.6419,,
645.3758,88.4544,1003.6285,,
646.3567,88.3486,1003.6154,,
647.3376,88.2449,1003.6025,,
648.3185,88.1433,1003.5898,,
649.2994,88.0440,1003.5774,,
650.2803,87.9471,1003.5652,,
651.2611,87.8527,1003.5534,,
652.2420,87.7609,1003.5418,,
653.2229,87.6718,1003.5306,,
654.2038,87.5854,1003.5197,,
655.1847,87.5019,1003.5092,,
656.1656,87.4213,1003.4991,,
657.1465,87.3438,1003.4893,,
658.1274,87.2694,1003.4799,,
659.1083,87.1981,1003.4709,,
660.0892,87.1301,1003.4624,,
661.0701,87.0655,1003.4542,,
662.0510,87.0042,1003.4466,,
663.0318,86.9464,1003.4393,,
664.0127,86.8921,1003.4326,,
664.9936,86.8413,1003.4263,,
665.9745,86.7942,1003.4205,,
666.9554,86.7508,1003.4152,,
667.9363,86.7111,1003.4104,,
668.9172,86.6751,1003.4061,,
669.8981,86.6429,1003.4023,,
670.8790,86.6146,1003.3990,,
671.8599,86.5901,1003.3963,,
672.8408,86.5694,1003.3941,,
673.8217,86.5527,1003.3925,,
674.8025,86.5399,1003.3914,,
675.7834,86.5310,1003.3909,,
676.7643,86.5261,1003.3909,,
677.7452,86.5251,1003.3915,,
678.7261,86.5281,1003.3927,,
679.7070,86.5350,1003.3944,,
680.6879,86.5458,1003.3967,,
681.6688,86.5606,1003.3995,,
682.6497,86.5793,1003.4029,,
683.6306,86.6018,1003.4069,,
684.6115,86.6283,1003.4115,,
685.5924,86.6585,1003.4166,,
686.5732,86.6926,1003.4223,,
687.5541,86.7305,1003.4286,,
688.5350,86.7720,1003.4354,,
689.5159,86.8173,1003.4427,,
690.4968,86.8663,1003.4507,,
691.4777,86.9188,1003.4591,,
692.4586,86.9748,1003.4681,,
693.4395,87.0344,1003.4777,,
694.4204,87.0974,1003.4877,,
695.4013,87.1637,1003.4983,,
696.3822,87.2333,1003.5094,,
697.3631,87.3062,1003.5210,,
698.3439,87.3822,1003.5332,,
699.3248,87.4612,1003.5457,,
700.3057,87.5433,1003.5588,,
701.2866,87.6282,1003.5724,,
702.2675,87.7160,1003.5864,,
703.2484,87.8065,1003.6008,,
704.2293,87.8996,1003.6157,,
705.2102,87.9953,1003.6310,,
706.1911,88.0934,1003.6467,,
707.1720,88.1938,1003.6628,,
708.1529,88.2965,1003.6793,,
709.1338,88.4013,1003.6962,,
710.1146,88.5081,1003.7135,,
711.0955,88.6168,1003.7310,,
712.0764,88.7274,1003.7489,,
713.0573,88.8396,1003.7671,,
714.0382,88.9534,1003.7857,,
715.0191,89.0687,1003.8045,,
716.0000,89.1853,1003.8235,,
716.9809,89.3031,1003.8428,,
717.9618,89.4220,1003.8624,,
718.9427,89.5419,1003.8822,,
719.9236,89.6627,1003.9021,,
720.9045,89.7841,1003.9223,,
721.8854,89.9062,1003.9426,,
722.8662,90.0288,1003.9630,,
723.8471,90.1517,1003.9836,,
724.8280,90.2749,1004.0043,,
725.8089,90.3981,1004.0251,,
726.7898,90.5213,1004.0460,,
727.7707,90.6444,1004.0670,,
728.7516,90.7672,1004.0879,,
729.7325,90.8896,1004.1089,,
730.7134,91.0115,1004.1299,,
731.6943,91.1327,1004.1509,,
732.6752,91.2532,1004.1719,,
733.6561,91.3727,1004.1928,,
734.6369,91.4912,1004.2136,,
735.6178,91.6086,1004.2344,,
736.5987,91.7247,1004.2550,,
737.5796,91.8394,1004.2756,,
738.5605,91.9527,1004.2960,,
739.5414,92.0643,1004.3162,,
740.5223,92.1741,1004.3362,,
741.5032,92.2822,1004.3561,,
742.4841,92.3883,1004.3758,,
743.4650,92.4923,1004.3952,,
744.4459,92.5941,1004.4144,,
745.4268,92.6937,1004.4333,,
746.4076,92.7909,1004.4519,,
747.3885,92.8856,1004.4703,,
748.3694,92.9778,1004.4884,,
749.3503,93.0672,1004.5061,,
750.3312,93.1540,1004.5235,,
751.3121,93.2378,1004.5405,,
752.2930,93.3188,1004.5572,,
753.2739,93.3967,1004.5735,,
754.2548,93.4715,1004.5894,,
755.2357,93.5432,1004.6049,,
756.2166,93.6116,1004.6200,,
757.1975,93.6766,1004.6347,,
758.1783,93.7383,1004.6489,,
759.1592,93.7966,1004.6626,,
760.1401,93.8513,1004.6759,,
761.1210,93.9025,1004.6887,,
762.1019,93.9501,1004.7011,,
763.0828,93.9940,1004.7129,,
764.0637,94.0342,1004.7243,,
765.0446,94.0706,1004.7351,,
766.0255,94.1033,1004.7454,,
767.0064,94.1321,1004.7552,,
767.9873,94.1571,1004.7645,,
768.9682,94.1782,1004.7732,,
769.9490,94.1954,1004.7814,,
770.9299,94.2087,1004.7890,,
771.9108,94.2181,1004.7961,,
772.8917,94.2235,1004.8026,,
773.8726,94.2250,1004.8085,,
774.8535,94.2225,1004.8139,,
775.8344,94.2161,1004.8188,,
776.8153,94.2057,1004.8230,,
777.7962,94.1915,1004.8267,,
778.7771,94.1733,1004.8298,,
779.7580,94.1512,1004.8324,,
780.7389,94.1253,1004.8344,,
781.7197,94.0955,1004.8358,,
782.7006,94.0619,1004.8366,,
783.6815,94.0245,1004.8369,,
784.6624,93.9834,1004.8367,,
785.6433,93.9385,1004.8358,,
786.6242,93.8901,1004.8345,,
787.6051,93.8380,1004.8325,,
788.5860,93.7824,1004.8301,,
789.5669,93.7232,1004.8271,,
790.5478,93.6607,1004.8235,,
791.5287,93.5948,1004.8195,,
792.5096,93.5255,1004.8149,,
793.4904,93.4531,1004.8098,,
794.4713,93.3775,1004.8043,,
795.4522,93.2988,1004.7982,,
796.4331,93.2171,1004.7917,,
797.4140,93.1325,1004.7847,,
798.3949,93.0451,1004.7772,,
799.3758,92.9550,1004.7693,,
800.3567,92.8622,1004.7609,,
801.3376,92.7668,1004.7521,,
802.3185,92.6690,1004.7429,,
803.2994,92.5689,1004.7333,,
804.2803,92.4665,1004.7234,,
805.2611,92.3619,1004.7130,,
806.2420,92.2554,1004.7023,,
807.2229,92.1468,1004.6912,,
808.2038,92.0365,1004.6798,,
809.1847,91.9245,1004.6681,,
810.1656,91.8109,1004.6561,,
811.1465,91.6958,1004.6438,,
812.1274,91.5794,1004.6313,,
813.1083,91.4617,1004.6185,,
814.0892,91.3429,1004.6054,,
815.0701,91.2231,1004.5922,,
816.0510,91.1025,1004.5787,,
817.0318,90.9811,1004.5650,,
818.0127,90.8591,1004.5512,,
818.9936,90.7366,1004.5373,,
819.9745,90.6137,1004.5231,,
820.9554,90.4905,1004.5089,,
821.9363,90.3673,1004.4946,,
822.9172,90.2441,1004.4802,,
823.8981,90.1210,1004.4658,,
824.8790,89.9981,1004.4513,,
825.8599,89.8757,1004.4367,,
826.8408,89.7537,1004.4222,,
827.8217,89.6324,1004.4077,,
828.8025,89.5119,1004.3932,,
829.7834,89.3922,1004.3788,,
830.7643,89.2735,1004.3644,,
831.7452,89.1560,1004.3501,,
832.7261,89.0397,1004.3359,,
833.7070,88.9248,1004.3218,,
834.6879,88.8114,1004.3079,,
835.6688,88.6996,1004.2941,,
836.6497,88.5895,1004.2805,,
837.6306,88.4812,1004.2671,,
838.6115,88.3749,1004.2539,,
839.5924,88.2706,1004.2409,,
840.5732,88.1685,1004.2282,,
841.5541,88.0686,1004.2157,,
842.5350,87.9711,1004.2035,,
843.5159,87.8761,1004.1916,,
844.4968,87.7836,1004.1799,,
845.4777,87.6938,1004.1686,,
846.4586,87.6067,1004.1577,,
847.4395,87.5225,1004.1471,,
848.4204,87.4412,1004.1368,,
849.4013,87.3629,1004.1269,,
850.3822,87.2877,1004.1175,,
851.3631,87.2156,1004.1084,,
852.3439,87.1468,1004.0997,,
853.3248,87.0813,1004.0915,,
854.3057,87.0192,1004.0837,,
855.2866,86.9605,1004.0763,,
856.2675,86.9053,1004.0695,,
857.2484,86.8537,1004.0630,,
858.2293,86.8057,1004.0571,,
859.2102,86.7613,1004.0517,,
860.1911,86.7206,1004.0468,,
861.1720,86.6837,1004.0423,,
862.1529,86.6506,1004.0384,,
863.1338,86.6213,1004.0350,,
864.1146,86.5958,1004.0322,,
865.0955,86.5742,1004.0299,,
866.0764,86.5565,1004.0281,,
867.0573,86.5427,1004.0269,,
868.0382,86.5329,1004.0262,,
869.0191,86.5270,1004.0261,,
100.0000,89.2200,1001.2198,,
100.9809,89.2216,1001.2206,,
101.9618,89.2263,1001.2219,,
102.9427,89.2342,1001.2240,,
103.9236,89.2452,1001.2266,,
104.9045,89.2594,1001.2299,,
105.8854,89.2767,1001.2338,,
106.8662,89.2970,1001.2384,,
107.8471,89.3205,1001.2436,,
108.8280,89.3470,1001.2494,,
109.8089,89.3765,1001.2559,,
110.7898,89.4090,1001.2629,,
111.7707,89.4445,1001.2706,,
112.7516,89.4829,1001.2790,,
113.7325,89.5243,1001.2879,,
114.7134,89.5684,1001.2975,,
115.6943,89.6154,1001.3076,,
116.6752,89.6651,1001.3183,,
117.6561,89.7175,1001.3297,,
118.6369,89.7725,1001.3416,,
119.6178,89.8301,1001.3541,,
120.5987,89.8903,1001.3671,,
121.5796,89.9530,1001.3807,,
122.5605,90.0180,1001.3948,,
123.5414,90.0854,1001.4094,,
124.5223,90.1550,1001.4246,,
125.5032,90.2269,1001.4403,,
126.4841,90.3009,1001.4564,,
127.4650,90.3769,1001.4731,,
128.4459,90.4549,1001.4902,,
129.4268,90.5348,1001.5077,,
130.4076,90.6165,1001.5257,,
131.3885,90.6999,1001.5441,,
132.3694,90.7850,1001.5629,,
133.3503,90.8716,1001.5821,,
134.3312,90.9597,1001.6017,,
135.3121,91.0491,1001.6216,,
136.2930,91.1399,1001.6419,,
137.2739,91.2318,1001.6625,,
138.2548,91.3248,1001.6834,,
139.2357,91.4188,1001.7046,,
140.2166,91.5138,1001.7260,,
141.1975,91.6095,1001.7477,,
142.1783,91.7059,1001.7696,,
143.1592,91.8030,1001.7917,,
144.1401,91.9005,1001.8141,,
145.1210,91.9985,1001.8366,,
146.1019,92.0968,1001.8592,,
147.0828,92.1952,1001.8820,,
148.0637,92.2938,1001.9049,,
149.0446,92.3924,1001.9278,,
150.0255,92.4909,1001.9509,,
151.0064,92.5892,1001.9740,,
151.9873,92.6872,1001.9971,,
152.9682,92.7849,1002.0202,,
153.9490,92.8820,1002.0434,,
154.9299,92.9785,1002.0665,,
155.9108,93.0743,1002.0895,,
156.8917,93.1693,1002.1125,,
157.8726,93.2635,1002.1354,,
158.8535,93.3566,1002.1581,,
159.8344,93.4487,1002.1808,,
160.8153,93.5396,1002.2033,,
161.7962,93.6292,1002.2256,,
162.7771,93.7175,1002.2477,,
163.7580,93.8043,1002.2696,,
164.7389,93.8895,1002.2913,,
165.7197,93.9732,1002.3127,,
166.7006,94.0551,1002.3339,,
167.6815,94.1352,1002.3548,,
168.6624,94.2135,1002.3754,,
169.6433,94.2897,1002.3956,,
170.6242,94.3640,1002.4155,,
171.6051,94.4361,1002.4351,,
172.5860,94.5060,1002.4543,,
173.5669,94.5737,1002.4731,,
174.5478,94.6390,1002.4915,,
175.5287,94.7020,1002.5095,,
176.5096,94.7625,1002.5270,,
177.4904,94.8204,1002.5441,,
178.4713,94.8758,1002.5607,,
179.4522,94.9285,1002.5768,,
180.4331,94.9786,1002.5925,,
181.4140,95.0259,1002.6077,,
182.3949,95.0704,1002.6223,,
183.3758,95.1120,1002.6364,,
184.3567,95.1508,1002.6500,,
185.3376,95.1867,1002.6630,,
186.3185,95.2196,1002.6754,,
187.2994,95.2495,1002.6873,,
188.2803,95.2764,1002.6986,,
189.2611,95.3002,1002.7094,,
190.2420,95.3210,1002.7195,,
191.2229,95.3386,1002.7290,,
192.2038,95.3532,1002.7379,,
193.1847,95.3646,1002.7462,,
194.1656,95.3729,1002.7539,,
195.1465,95.3780,1002.7610,,
196.1274,95.3800,1002.7674,,
197.1083,95.3788,1002.7733,,
198.0892,95.3745,1002.7784,,
199.0701,95.3670,1002.7830,,
200.0510,95.3563,1002.7869,,
201.0318,95.3426,1002.7901,,
202.0127,95.3257,1002.7928,,
